logFC	logCPM	F	PValue	FDR
STIM2	1.2392023099523	4.79738003356801	15.6245509537692	0.00362246169571787	0.0598214136867299
WDHD1	1.78386286483206	3.48658977079679	15.6209338638442	0.00362490819983044	0.0598214136867299
MARCH3	2.14656840279815	2.09649211667165	15.5833504093147	0.00365044987404187	0.0601736800501545
OMD	-1.65085741241583	3.79560276771461	15.5753772657413	0.00365589697690171	0.0601942807643484
MZF1	-1.29428888962426	4.21318069187248	15.5630234099475	0.00366435675289902	0.0602643809556477
INHBE	-3.53681074907069	1.03962548196237	15.5508879779732	0.00367269051955678	0.0603322505623869
DLX1	1.70772727979556	2.88659207029123	15.5432072564124	0.00367797720662219	0.0603499669567149
BAG3	1.3468411318439	7.37721441970639	15.5330697750134	0.00368496930109423	0.0603955939965627
FAM84A	-2.70561227939372	3.41588112027021	15.5256494294607	0.00369009772760895	0.0604106067484475
NSUN2	1.19127428236667	6.47159746481876	15.4791958111694	0.00372240446109228	0.0608385869292123
ABCA5	-2.01720023933158	5.11412364877676	15.4758785050251	0.00372472486743242	0.0608385869292123
AJUBA	-1.24045795211488	7.29565622493553	15.4628600724651	0.0037338483570333	0.0609182244462053
NOTCH1	-1.26534597985154	4.92110548709255	15.4441350002837	0.00374701961597096	0.0610636458098176
FRMD5	1.79693535357173	2.78844560962234	15.394968700176	0.00378187760373793	0.0615183732147755
CCNG2	-1.24658546343033	5.42126652430144	15.3818597721183	0.00379123917808198	0.0615183732147755
GULP1	-2.780388942848	2.51690701622917	15.3748573809148	0.00379625158129972	0.0615183732147755
KAZN	-1.18377191704072	5.2667188765033	15.3673029269852	0.00380166834501611	0.0615183732147755
DNMT3A	-1.39754580451292	3.59401908352833	15.3622844755561	0.00380527200164184	0.0615183732147755
TMEM80	-1.47158100765198	3.79145419854571	15.3589988517504	0.00380763363378642	0.0615183732147755
CEBPG	-1.2237764826959	6.66118327462765	15.3544406596747	0.00381091295950017	0.0615183732147755
AKD1	-1.63530601539058	3.12757322645371	15.3452923692734	0.00381750510416171	0.0615183732147755
IRF7	-2.6920800097402	1.40983693883484	15.3448961153527	0.00381779095811272	0.0615183732147755
CRELD2	1.47539027304121	4.96769460157345	15.3409745929766	0.00382062133521001	0.0615183732147755
FAM115A	-1.47227907185133	5.20645001215907	15.3389143363415	0.00382210937412767	0.0615183732147755
ZNF577	-1.33354934715938	3.79003289332781	15.3186594069983	0.00383677688089194	0.0616852211310216
C12orf52	1.37049729269004	4.34381809114899	15.3041480085528	0.00384732802445631	0.0617855892482956
TNS1	1.15631010950556	7.92533213088546	15.2822449741062	0.00386332157751822	0.0619730366254908
KAT2B	-1.3181172452552	4.698166876159	15.2431144841765	0.00389209963684184	0.0622241916053776
PSMC3IP	1.25723270371136	4.87732106414061	15.2342777426681	0.00389863514512589	0.0622241916053776
RPN1	1.2983870270428	9.08731698697667	15.2323778726828	0.00390004202861924	0.0622241916053776
BAMBI	-1.25934614235945	4.23555397920833	15.2287569826704	0.00390272509228884	0.0622241916053776
TAGLN3	6.39965693464387	0.344220228325235	16.6314985524988	0.0039070467684377	0.0622241916053776
LETMD1	-1.14314702622294	5.80390533809753	15.2222990953642	0.00390751602341173	0.0622241916053776
MAPKAP1	1.15070226767858	7.81854283966952	15.2123393894851	0.00391491911661149	0.0622241916053776
DHRS3	-1.78900250010788	4.97836719735926	15.2111452965823	0.00391580785438402	0.0622241916053776
PES1	1.21856753723216	6.62120403954272	15.2081632974929	0.00391802838153936	0.0622241916053776
DLX3	2.69449755264605	2.36774753651722	15.1920541553281	0.00393005090198346	0.062315776110882
RIMS3	-4.43066250074319	0.627745891209779	15.1815614606657	0.00393790629960038	0.062315776110882
PFDN2	1.46221238277335	6.13379960152711	15.1791906852036	0.00393968387691062	0.062315776110882
TRA2B	1.19332645059597	7.45712427309804	15.1772012797702	0.00394117627310299	0.062315776110882
KIAA1009	-2.37441863580604	3.31956246909933	15.1649563283462	0.00395037749395674	0.0623700472142798
LPAR6	-2.18098639820336	3.33296221708974	15.1610654046872	0.00395330680690191	0.0623700472142798
RGS11	-2.12203619667343	2.98387071330859	15.1108873865386	0.00399132536707997	0.0629006561420812
HSF4	-2.06478043217857	2.43489484526894	15.0832114216631	0.00401248809839129	0.0631248232001691
MAN1C1	-2.15124648544041	3.31498554172098	15.0747696608279	0.00401897077061512	0.0631248232001691
THNSL2	-1.39427987036702	5.42843321392841	15.0716022687232	0.00402140644187086	0.0631248232001691
SLC38A5	3.11991294227505	6.18440556034331	15.0662660442709	0.00402551403615454	0.0631248232001691
NPM3	1.94735841907912	5.16154866954207	15.0562872782918	0.0040332091825182	0.0631248232001691
FAM110B	-1.50673139293441	5.08813749276525	15.0536808621516	0.00403522211966749	0.0631248232001691
WEE1	-1.30329432980714	6.15178153747275	15.0522060328911	0.00403636168151141	0.0631248232001691
AHSA1	1.28474924358881	7.53524055161007	15.0426296131966	0.00404377081401929	0.0631718052765258
PITX2	1.30111295292865	3.85213748263671	15.030545118517	0.00405314441216761	0.0632493406038037
NOL10	1.15445528943203	5.66396082548418	15.0149074093631	0.0040653140338912	0.0633702919130802
GGCT	1.5361689231807	3.91485478653305	14.9890891296834	0.00408550540846665	0.0636158882332467
LRRN4CL	-1.42211713677236	3.77910974076905	14.9377857015768	0.0041259968207002	0.0641441002521853
FBN2	-1.27911811840391	7.98151286403158	14.9347937379863	0.00412837351180302	0.0641441002521853
KIAA1024	1.43761259152493	3.54625266199947	14.9250643167272	0.00413611386568913	0.0641795714511641
ELN	1.7145107033571	6.98615801776302	14.907309220345	0.00415028543010767	0.0641795714511641
PTGDR2	2.44756648305132	2.66682639065702	14.9070126725878	0.00415052263443141	0.0641795714511641
KIAA0020	1.42995703155503	5.34410497805362	14.8957775689035	0.00415952179052361	0.0641795714511641
KIAA1522	-1.36217853646117	5.30815144645073	14.8946428224084	0.00416043204647074	0.0641795714511641
GDI2	1.17865797331099	8.37362444743995	14.8923204881853	0.00416229571355779	0.0641795714511641
TTL	1.36348587750743	4.53201935734193	14.8849817275148	0.00416819183630835	0.0641795714511641
MAK16	1.32096969021457	4.26034203007002	14.8797521132636	0.004172399724569	0.0641795714511641
TMEM106A	1.2795134994311	4.03225016804814	14.8762808472389	0.00417519569812482	0.0641795714511641
ABHD4	-1.28463019609765	5.00531715838465	14.8760161723785	0.00417540897872785	0.0641795714511641
FAM151A	2.4442209735282	1.71874200475705	14.8660669013588	0.00418343608870419	0.0642341080814847
TXNDC11	1.17122837730159	6.38322508053013	14.8364304261934	0.00420746020880385	0.0644899092424653
RAB3B	1.76352086846937	5.30363023862455	14.8344278711652	0.0042090896765182	0.0644899092424653
RUVBL1	1.16124776012206	7.52041138106126	14.811917148853	0.00422746030131225	0.0647022499264877
CCDC23	-1.34895542960132	4.38859437787052	14.7943497682383	0.00424186563810654	0.0647373869408406
PSMA7	1.35876752257724	7.49198688105554	14.7942428105015	0.00424195352964469	0.0647373869408406
RP11-884K10.5.1	1.42064151445398	4.92719765739616	14.792606424508	0.00424329849552961	0.0647373869408406
DYNC2LI1	-1.77257294886706	4.08321219536475	14.7718605996135	0.00426039553533212	0.0649291523615281
SRSF1	1.16998996633635	8.59402502696651	14.7604684502706	0.00426982024897587	0.0650037072086656
IL6	1.34807684113142	5.40923821192463	14.7247626406893	0.00429952707882727	0.0653865512592384
DCTPP1	1.62203579724125	4.98671734010138	14.7164304759218	0.00430649607612512	0.0654231570208795
KCNJ15	1.71860572357555	3.02898578665514	14.7014947342148	0.00431902326916772	0.0655440346064913
MKI67IP	1.30837455366135	5.87125098137984	14.6664529695317	0.00434859145727052	0.065922991637121
SSR1	1.30911845782361	8.68240359518548	14.6504564658587	0.00436217245404181	0.06605904452314
ARHGEF9	-1.1820256001806	6.03894852813423	14.6394303328412	0.00437156415092399	0.0661314361691993
TPM1	1.51791595118239	12.1596914950479	14.63295656853	0.00437708993724109	0.0661452547839562
ACOX2	-1.42939441201134	4.73916490194584	14.6096033495447	0.0043970953481365	0.0663776256711848
PPP1R14C	3.55913118660197	3.00395560402585	14.5790470890971	0.00442344221335729	0.0667046203069035
DKK1	1.66523646719541	10.4538346541488	14.5737154975517	0.00442805930773113	0.0667046203069035
TMEM132B	1.77848121074	3.87396740810845	14.5484162356465	0.00445004955003123	0.0668544090067455
CDK19	-1.27408300770101	5.3149902181998	14.5476483525534	0.00445071910629155	0.0668544090067455
ST6GALNAC4	1.18534037743387	5.62883315106195	14.5446741718581	0.00445331362112018	0.0668544090067455
ARHGEF6	-1.67159036607473	3.01479288715502	14.5408529248049	0.00445664981594371	0.0668544090067455
SYNGAP1	-1.18578060291786	5.55470430751642	14.5332786858742	0.00446327175118316	0.0668837828460999
PLCE1	-1.75289980956362	3.94487715979441	14.527109458739	0.00446867431623669	0.0668948417214513
GNL3	1.22279637113683	7.14777775509853	14.5083463084543	0.00448515549335535	0.0670526301654824
RALB	1.15717465956341	7.33878879470403	14.5044742321435	0.00448856599671314	0.0670526301654824
ATP2A2	1.12988066351746	8.30345045140246	14.4955611873388	0.00449642874923066	0.0671001921880509
LYPD6	-2.54434398394829	5.86491815302799	14.485289242581	0.00450551140344872	0.0671658409946549
GLRX2	1.30499184898768	3.75839114052193	14.4713005365964	0.00451791699824433	0.0672520706884288
SYTL2	-1.95670510381526	6.17476743169045	14.4557507698893	0.00453175658815212	0.0672520706884288
MALL	4.3143853008901	1.73298905812526	14.4545554767051	0.00453282258979679	0.0672520706884288
MSTO1	2.12645597512219	2.3795645029969	14.4523113998705	0.00453482476857194	0.0672520706884288
NUMA1	-1.14053099595558	8.59593299491994	14.4472909488389	0.00453930800568722	0.0672520706884288
PREP	1.31936820315707	5.72524040129748	14.4471513944746	0.00453943270527851	0.0672520706884288
TLR3	-3.62698602420077	0.695426949881136	14.430080290361	0.00455471868497339	0.0673239909710539
MAP6	-1.96071158885876	2.47029262588461	14.4267211689853	0.00455773403230016	0.0673239909710539
NUDCD1	1.23809724063394	5.48124294305486	14.4218439726064	0.00456211648850702	0.0673239909710539
IDH3A	1.09518524807502	6.12597064977245	14.4207888303966	0.0045630652830252	0.0673239909710539
RASSF1	1.26513290924513	6.2938307046003	14.4010229339624	0.00458088415024918	0.0674257061206338
DHCR7	-1.12557895884865	5.63210440945344	14.3989461196012	0.00458276137951216	0.0674257061206338
MATN2	1.40681858856302	5.24733676827061	14.39498938537	0.00458634049827362	0.0674257061206338
PPP6R1	1.1021061414988	6.82417434718593	14.3923104607037	0.00458876571882983	0.0674257061206338
TNFRSF19	-1.40341237681954	5.65894663597753	14.3818963238278	0.00459820867366385	0.0674318071015538
RQCD1	1.15041998237986	6.48813958863097	14.3814818520694	0.00459858499026007	0.0674318071015538
AP1B1	1.14182056527599	6.16603824125011	14.3418682960633	0.00463472823293731	0.0678923775163983
EDNRA	1.63816841430075	3.19222633949844	14.3257230196806	0.0046495598164843	0.0680401401308177
HAND2	-1.91946445847134	5.34913920103707	14.310669937033	0.00466344097069088	0.0681584695491455
AK2	1.31344038248288	7.48811263960573	14.306655717854	0.00466715132119524	0.0681584695491455
CNNM2	-1.40821350760857	3.53245831911222	14.2656116080431	0.00470529871543597	0.068518263018418
STK38	-1.10388154740836	7.29564041012048	14.2643083053571	0.00470651633947954	0.068518263018418
AMIGO1	-2.41275026381099	2.90097616451806	14.2617295309728	0.00470892673444391	0.068518263018418
ZMYND19	1.16771111253922	5.19399772133484	14.2596203494415	0.00471089933311207	0.068518263018418
TSHZ1	-1.11046727854387	6.29293459822695	14.2460307484794	0.0047236334496225	0.0686338675795706
TRIM2	-1.40882444559284	6.00002273703637	14.2137989250582	0.00475400683636734	0.0689128629494
NR1D2	-1.77174479085802	5.84078764687983	14.2002566702592	0.00476684028738182	0.0689128629494
ALOX12	-2.19196784126948	1.99151303084871	14.2002379617463	0.00476685804629734	0.0689128629494
LRRC20	-1.72739136440291	2.7509069086005	14.1994860272034	0.00476757188224426	0.0689128629494
NCOA7	-1.51228947997058	4.798482935518	14.197433118074	0.00476952144886684	0.0689128629494
SMAGP	1.21930818332974	4.67246180716787	14.1951752942076	0.00477166675327761	0.0689128629494
EPHB6	-2.46429053397926	1.65254220282522	14.185142780579	0.00478121373492167	0.0689812738154041
WNT11	-3.22394453889965	1.13442957432141	14.1650636777869	0.00480039213330189	0.0691525899904983
PSMD14	1.21941506703928	6.60838852050759	14.1626207090588	0.00480273200129254	0.0691525899904983
EIF3B	1.12679051753946	7.77296226268965	14.1528502449317	0.00481210423254636	0.0692180409217125
LARGE	1.16511141957734	5.19847711593638	14.1449087491489	0.00481973870761569	0.0692583895850868
VCP	1.1682788011238	9.47594298595598	14.1349077768989	0.0048293743576104	0.0693273850475383
GLT25D1	1.18568087546951	7.63110137055366	14.1262362866178	0.00483774837673787	0.0693781494707978
DMGDH	-2.62920313809765	1.89324402513879	14.0900982957599	0.00487284060055921	0.0698115954571625
GZF1	1.15356931331687	4.7935957585575	14.0797042309286	0.00488299211800399	0.0698872155332287
PCSK9	-1.75718899394166	2.73434726425522	14.0699104956688	0.00489258125395712	0.0699041862081955
UNC13D	-3.95002320975066	0.955745184856539	14.0685382307467	0.00489392671034295	0.0699041862081955
DAB2	-1.31027343774361	9.65565792151127	14.0538826719228	0.00490832453299176	0.0700400817190397
GIGYF1	-1.35732298048751	5.5131853012549	14.0254173454229	0.00493643923423295	0.0703712475726985
UTP14A	1.25630790681921	3.85407264966794	14.0192280551983	0.0049425786215089	0.0703887984221043
LYPD1	7.09588802321766	0.869627661321729	15.232451104286	0.00495357449332897	0.0704754085405067
NAB2	1.22581309860551	6.88241904849892	14.0021339361879	0.00495958403149736	0.0704909758133831
CA12	2.28638548100205	4.77716198749357	13.9945064170649	0.00496719530949989	0.0705292553797406
TRMT1	1.22578256207341	4.79341826208277	13.9779917618102	0.00498372435515084	0.0706939574453197
PKDCC	-1.88120778690099	2.59401439704516	13.9684371186137	0.00499331838611745	0.0707600582759984
BAHCC1	-1.60459509625943	2.8296221698943	13.9447672172908	0.00501718441938516	0.0709656003925213
EMP1	1.22995504456743	10.5604392706285	13.9410728813197	0.00502092208267079	0.0709656003925213
TM7SF2	-1.83589490166202	2.43961460050713	13.9393481881982	0.0050226681820242	0.0709656003925213
PNPLA7	-3.24252887467956	2.13397925750674	13.9306989686219	0.00503143608666474	0.0710195127154125
ABHD8	-1.48317326094637	3.72709079266988	13.9003033543777	0.00506239931543335	0.0713863014578463
ADK	1.14871107560831	6.03740996829424	13.8914654660306	0.00507144643231011	0.0714398739955831
TBC1D8	-2.46054379212246	3.12686080514727	13.886867198503	0.00507616146722677	0.0714398739955831
TRIM47	-1.62314164101937	2.80560773339618	13.8760876200521	0.00508723604808988	0.0715255413388794
CRY2	-1.22802275075711	4.34685743538781	13.8626357947377	0.00510109794760921	0.0716501916421779
NOP16	1.51276440014669	6.1505560689874	13.8488323585193	0.00511537076830209	0.0717803641763408
EFTUD2	1.08126981018828	6.81156732533973	13.8261088918412	0.00513897468320416	0.0720404316678654
PER2	-1.74642512851315	3.30765840098157	13.8213346196817	0.00514395105138374	0.0720404316678654
B3GAT3	2.71717415001527	1.47249447645011	13.7910647322892	0.00517564133007771	0.0723719491551227
SERTAD4	-2.56901383583377	4.04436835176951	13.7856174108727	0.00518136987186755	0.0723719491551227
MAST3	-1.24593664821772	4.33324701674653	13.7797267862138	0.00518757343000029	0.0723719491551227
SEC13	1.46313632260146	8.14347778563324	13.7795036109633	0.00518780864175902	0.0723719491551227
IL17RD	-2.21211104238167	1.70857417882744	13.7570286137935	0.00521156347979607	0.0725898578996138
MRVI1	-1.20992081332622	6.033909283719	13.7551526880709	0.00521355230713355	0.0725898578996138
SEC61G	1.51550026898125	6.53751932281881	13.7434950505773	0.00522593261716485	0.0726916582568003
COX4NB	1.24067187840288	5.58638946386894	13.7299344051902	0.00524037968617335	0.0727614374423074
TXNDC17	1.17491287255999	4.99789977089738	13.7275663436159	0.00524290760533421	0.0727614374423074
MTUS1	-4.58155547256828	0.730500450624341	13.7245121857175	0.0052461701635413	0.0727614374423074
USMG5	1.81875736625513	2.65259658828244	13.706846076886	0.00526509106506135	0.0729533052792703
GPR137C	3.17887960664718	0.837448329260844	13.6948927607369	0.00527794129042069	0.0730607683840957
MCHR1	4.20920081297529	1.18586205638934	13.686911389813	0.00528654313907005	0.073109272090071
RNF113A	1.3031060070594	4.70233482583857	13.6779043573375	0.0052962712192843	0.0731732423465859
USP49	-1.57709697730416	3.54029433823042	13.6630166426648	0.00531239934520498	0.0732282954660154
TNC	1.7274559577394	10.473671629342	13.6589844770736	0.00531677791174238	0.0732282954660154
DIS3L	-1.18352696723696	5.44831305783957	13.6501800407572	0.00532635425641441	0.0732282954660154
CLTA	1.16384752836343	7.39258166386354	13.6491029695005	0.00532752722137205	0.0732282954660154
MED8	1.11670671101389	6.09001141520929	13.6480590008168	0.00532866444149211	0.0732282954660154
SYTL3	2.45128230177609	2.42892806013345	13.6425660641632	0.00533465297744412	0.0732282954660154
ARVCF	-2.04131474651308	3.36214092239065	13.6401019461459	0.00533734212462086	0.0732282954660154
KLC3	2.0139866337738	1.99671815041833	13.6366558721481	0.00534110571490497	0.0732282954660154
AZIN1	1.1864835514574	8.09303045920766	13.6283630209475	0.00535017612002412	0.0732684943838507
OPN3	-1.70703092191554	4.82516368397007	13.6171725006289	0.00536244610668737	0.0732684943838507
ANGEL1	-1.18893944601926	4.54034662179282	13.6168454501146	0.0053628052285026	0.0732684943838507
HIBADH	-1.18514641291661	6.86238432758308	13.6110762324594	0.00536914508178654	0.0732684943838507
TRANK1	-1.77747386181934	5.44661696843073	13.6106781812214	0.00536958284620508	0.0732684943838507
PFKFB3	1.90881160514302	4.82942065381578	13.591779120221	0.00539041835014303	0.0734577368947933
LRRC38	6.47133249260445	0.413754108406026	14.751783299428	0.00539369618228976	0.0734577368947933
PMM2	1.30493530650068	4.07625487679774	13.5499622611186	0.00543687642980884	0.0739543497267496
MYO19	1.0836923112147	5.55021296070596	13.5462974567721	0.00544097154898623	0.0739543497267496
RAB30	-1.13971408825855	5.17420027773179	13.5405461909474	0.00544740581287886	0.0739543497267496
UBL4A	1.28450684410252	4.50773348707559	13.5375265812943	0.00545078778754441	0.0739543497267496
ANO10	1.09978208861194	6.35545569355431	13.5128254790812	0.00547855086368278	0.0742539265553053
NISCH	-1.09157040958982	7.17225508265273	13.5086834070338	0.00548322350059747	0.0742539265553053
CYHR1	-1.35157773349634	5.70060560932619	13.4926341858817	0.00550137511239846	0.0744294532895342
DHX58	-1.47895193352956	3.19703914315497	13.4741833957298	0.005522334825858	0.074550635386291
ZNF337	-1.11656268228588	5.39552204345344	13.4728806436336	0.00552381845532544	0.074550635386291
CTU2	1.25291903758316	4.29775715665981	13.4710295216071	0.00552592743990149	0.074550635386291
TDRD7	-1.20107048254052	4.32024231985521	13.4475002445793	0.00555282134977458	0.0746125708698747
BOLA3	1.82070375751648	3.03817613924748	13.4469853832681	0.00555341164307188	0.0746125708698747
RASAL2	1.69217657020818	6.55986890675659	13.4444064471709	0.00555636958580546	0.0746125708698747
COL12A1	-1.36674477691828	13.0960308874586	13.441768473355	0.00555939725913167	0.0746125708698747
NR4A3	2.64103971809633	3.85461321335477	13.4395929840587	0.00556189566212333	0.0746125708698747
CHD7	1.9739639267856	2.3696341876661	13.4354374490818	0.00556667187570355	0.0746125708698747
METTL11A	1.3307721030883	6.16499206517149	13.4320658424987	0.00557055080042972	0.0746125708698747
GATA2	1.51828015369908	5.06794914357342	13.4306851084877	0.0055721402553264	0.0746125708698747
SYNCRIP	1.15492599630496	7.59314620825443	13.4171638270462	0.0055877351882846	0.0747515954619305
ALDH18A1	1.17558950946486	7.65275419810052	13.4024512616723	0.00560476548543774	0.0749095450388281
CALR	1.41853204399745	10.1808925436698	13.3885361313917	0.00562093184277376	0.075055664392196
SLC22A23	-1.23056356566644	5.2577333535312	13.3721065490854	0.00564009377514528	0.0752414742598684
HM13	1.32736067139609	8.04707476691384	13.3642150228382	0.00564932644172194	0.075256965096609
ECE2	1.99250775006933	3.35152121775005	13.3605992537166	0.00565356294478648	0.075256965096609
CDKN2D	-1.61960013545791	3.0040899112532	13.3576699603913	0.00565699800391496	0.075256965096609
GPR180	1.37541669391748	4.71906466655679	13.3508201771743	0.0056650405395572	0.0752941115642166
LAMA2	-1.32868793301145	7.97291712121808	13.3455337661659	0.00567125714514477	0.0753069432578899
MMP3	1.37875763567138	8.19643750563571	13.3385563913681	0.0056794751810854	0.0753463030267768
B4GALT3	1.25045551523991	5.74052926730405	13.3159509331988	0.00570620153536072	0.0756309022353125
ERG	4.41809037471842	0.665972958761071	13.3051549613388	0.00571902046515138	0.0757308148575586
TEX10	1.05983171702222	5.60858084010809	13.2610437886495	0.00577176883837192	0.0762879467531528
FDXR	-1.37782312577158	4.45443367368199	13.2593218086189	0.00577384017101247	0.0762879467531528
PER1	-1.56735875278046	3.67866950233883	13.2531498759138	0.00578127181468775	0.0762879467531528
RRN3	1.07011205679383	5.92938910054719	13.2522369397124	0.00578237208846504	0.0762879467531528
ZC3H6	-1.28550146492714	4.35587081362979	13.2315631474196	0.00580735771236599	0.076547166317133
ZCCHC11	-1.2409791781363	5.55720533272484	13.2095456784746	0.00583411429521674	0.0768292315038597
UBE2T	1.71305424222696	2.51634641607464	13.190730176303	0.00585710065664509	0.0770196395629232
STK32B	1.17790586119696	5.96872442412002	13.188922998449	0.00585931432697505	0.0770196395629232
LTA4H	-1.07773121678358	5.89534814593893	13.174859826216	0.00587657617496917	0.0771566540422453
TCF7L1	-1.76008483543363	3.20219990561859	13.1716717921435	0.00588049807322879	0.0771566540422453
C6orf97	-2.17584178477117	1.68339366781087	13.1662236352018	0.00588720785790874	0.0771740839947617
ITPA	1.27749268967715	5.7094259889611	13.1519757158256	0.00590479999080671	0.077331837581231
SCAPER	-1.27210661212379	3.84369978475571	13.1477526444202	0.00591002677561043	0.077331837581231
IL7R	1.30765756872503	6.49187063692485	13.1388501198068	0.00592106396197492	0.077405631976921
SPATA21	1.2056479153684	6.27497444568752	13.122985561836	0.00594079583686666	0.0774774185591695
IFT80	-1.49248071691511	5.45068466895263	13.1220248891427	0.00594199330395809	0.0774774185591695
ANKRD54	1.11869143720605	5.01837216380654	13.1214077346328	0.00594276273726284	0.0774774185591695
OGFOD1	1.10972092078951	6.00041313584689	13.0956708018397	0.00597496013623612	0.0778264335274861
BPGM	-1.17836548790921	5.97318157087963	13.0543613555251	0.00602709157822986	0.0784342289685975
LSG1	1.16222602786996	4.99194879566268	13.0118221008161	0.00608136444660513	0.0790145541880742
DDX17	-1.19865624884314	9.62200649064174	13.0107775697794	0.00608270468054068	0.0790145541880742
STAT2	-1.16203641450642	7.79830149287966	12.9989144242343	0.0060979519146604	0.0791241373123935
ATRIP	1.20510908884504	3.93342371433242	12.9882857507715	0.00611165271319044	0.0791241373123935
IPO7	1.18530846756808	5.11877282390134	12.9882846848845	0.00611165408907173	0.0791241373123935
STOML2	1.34727575517562	6.82601581559684	12.9870795451823	0.0061132099673755	0.0791241373123935
TMEM171	-1.68795652288739	3.80108066270904	12.9766227045027	0.00612673071752186	0.0792276332010649
TSTA3	1.38546017726043	6.17811816628294	12.9564445889582	0.00615292587677995	0.0794946936927038
CABYR	-1.57615647643738	3.05396975296176	12.9311187698905	0.00618600019281405	0.079754348875707
DSP	1.90026193554372	9.60541131935739	12.9302022511619	0.00618720124208563	0.079754348875707
FAT1	-1.12387589118967	9.80937223682431	12.9282907023507	0.00618970715421951	0.079754348875707
DBP	-3.14092450299687	2.2529931737725	12.9164385891533	0.0062052725432583	0.0798831360348898
PRDM8	-1.65858056283117	2.56382157938056	12.9098070401655	0.00621400289416265	0.0798901698700348
XPC	-1.05932460040696	6.49702915550738	12.90712612555	0.00621753659835638	0.0798901698700348
COQ3	1.73793427103607	2.6480747311061	12.9025436628168	0.00622358248591643	0.0798901698700348
SNRPB	1.45906399881835	7.19609066250026	12.8982715580823	0.00622922545513388	0.0798901698700348
ATXN1	-1.07252562152179	5.10517003147053	12.8949080749417	0.00623367269259947	0.0798901698700348
PTGER2	2.18991019921089	2.19885482733071	12.8849692365188	0.00624683691948297	0.0799874002342012
CYP27A1	-1.44841441945173	3.33503590371247	12.8681981743551	0.00626912868245992	0.0802008804341108
GNL2	1.13793150932749	6.75955912104159	12.8640225904376	0.00627469408319311	0.0802008804341108
ELMOD1	3.81968175717603	1.32766080317463	12.8511320437864	0.00629191378002518	0.0803493637750144
PPARGC1A	-4.60389491707503	1.50351570231603	12.8345210135867	0.00631418976222699	0.0805620955338944
FAM107B	1.73968353407393	4.79713491337719	12.8220734765797	0.00633094634401754	0.0806872295911071
IL18BP	-1.04506928388941	5.52416955895129	12.8163184271093	0.00633871225733957	0.0806872295911071
EIF4E3	-1.11842743530311	5.05539686053192	12.8125070908029	0.00634386179643613	0.0806872295911071
UBE2J1	1.0349605292152	5.94583269421824	12.8105539720972	0.0063465026831301	0.0806872295911071
MTMR3	-1.03685445284809	6.76218796191022	12.8034148213451	0.0063561673847545	0.080725373052277
TRIM69	-2.89033705653621	0.892501335743172	12.8000264042604	0.00636076086389185	0.080725373052277
LIG3	1.15862968334696	4.74788600115115	12.787548115847	0.0063777124100423	0.0808246260155894
NUP93	1.07604608557464	5.36485017182994	12.7859750695332	0.0063798533330763	0.0808246260155894
PLEKHG3	-1.78927408679477	3.47402709579628	12.7721412915984	0.00639871952053624	0.0809920888296648
C5orf30	1.40549618581992	6.57979615326841	12.7608014960482	0.00641423598690865	0.0810774497421669
LAP3	1.10916429217589	5.40296731769555	12.7589524545671	0.00641677048025657	0.0810774497421669
ARMC6	1.08882032561931	5.70248082496248	12.752091336267	0.00642618589841947	0.081124940113762
G3BP1	1.13393045391492	4.80468187003974	12.7442156569109	0.00643701467010797	0.0811602575987322
UCHL3	1.17268997052448	4.73142693344422	12.7404416769493	0.00644221175775915	0.0811602575987322
ARPC4	1.30623589570007	8.14292631470497	12.7377210815397	0.00644596146746782	0.0811602575987322
PLXNA2	1.15918122701096	4.82101227755784	12.7156313589163	0.00647650723964054	0.0813790248640535
ZIC4	-1.19094661538845	3.89801376639646	12.7143711941751	0.00647825519658444	0.0813790248640535
KLHDC1	-1.84440517970337	2.16806278785086	12.7128541417112	0.00648036025345158	0.0813790248640535
NUP88	1.04688155954784	5.7670378132044	12.6993564488718	0.00649912692792496	0.0813954315462204
TBRG4	1.17625656241035	6.17822558574068	12.6985846522575	0.0065002020358401	0.0813954315462204
CDC25B	-1.13707781529797	5.40018398182643	12.6961488250941	0.0065035965718109	0.0813954315462204
MLXIP	1.09410488192036	5.44681358298723	12.6955943350082	0.00650436960825386	0.0813954315462204
GPI	1.67647981684151	5.0277974742544	12.684425688444	0.00651996449813982	0.0814675049243434
BICD1	1.25428420811229	5.06456164188429	12.6833345628319	0.00652149052737928	0.0814675049243434
ARL6IP5	-1.06604807701539	7.66430721618981	12.656944851464	0.0065585337134631	0.0818231260812572
SWAP70	-1.06414181051379	8.3254089248669	12.6549324778839	0.00656136915092711	0.0818231260812572
SLC22A15	-1.49637355215553	4.14117531318875	12.632566507848	0.00659298519873106	0.0821065858952927
FAM176A	1.32892405484961	6.87585160889341	12.6307577106936	0.00659555030690867	0.0821065858952927
EPHB3	-1.38412885783103	4.54653666269332	12.6263564014885	0.00660179709342957	0.0821130720874879
RUVBL2	1.3827391907144	6.4835161380547	12.6136963503312	0.00661980639603009	0.0822043962139773
MDM1	-1.5539968759269	3.76614946449173	12.6131368545555	0.00662060369759039	0.0822043962139773
POLR2C	1.2566986634432	6.85330898293129	12.5999240242715	0.00663946704616708	0.0822978475542118
ABCA13	3.29379682506904	2.07070889225892	12.5948728738581	0.0066466959125114	0.0822978475542118
